2840,159.6,,
2860,156.76,,
2880,154.54,,
2900,154.26,,
2920,154.64,,
2940,151.89,,
2960,149.15,,
2980,148.55,,
3000,147.2,,
3020,144.89,,
3040,142.59,,
3060,144.65,,
3080,143.28,,
3100,142.98,,
3120,142.45,,
3140,141.58,,
3160,142.13,,
3180,141.57,,
3200,140.87,,
3220,141.28,,
3240,141.57,,
3260,142.03,,
3280,140.82,,
3300,141.9,,
3320,144.89,,
3340,129.45,,
3360,132.95,,
3380,136,,
3400,136.43,,
3420,137.37,,
3440,136.11,,
3460,136.19,,
3480,138.56,,
3500,140.07,,
3520,139.78,,
3540,139.99,,
3560,141.64,,
3580,141.34,,
3600,140.48,,
3620,140.83,,
3640,157.13,,
3660,141.55,,
3680,142.61,,
3700,144.42,,
3720,145.33,,
3740,144.28,,
3760,145.14,,
3780,145.66,,
3800,146.04,,
3820,145.01,,
3840,145.47,,
3860,144.58,,
3880,145.09,,
3900,144.81,,
3920,143.4,,
3940,142.51,,
3960,143.27,,
3980,142.64,,
4000,142.85,,
4020,142.85,,
4040,142.37,,
4060,142.64,,
4080,142.37,,
4100,142.58,,
4120,142.58,,
4140,142.58,,
4160,142.37,,
4180,142.58,,
4200,142.58,,
4220,142.79,,
4240,142.58,,
4260,142.37,,
4280,142.09,,
4300,142.58,,
4320,142.58,,
4340,142.31,,
4360,142.58,,
4380,142.58,,
4400,142.37,,
4420,142.37,,
4440,142.31,,
4460,142.58,,
4480,142.58,,
4500,142.31,,
4520,142.58,,
4540,142.37,,
4560,142.31,,
4580,142.58,,
4600,142.58,,
4620,142.03,,
4640,142.31,,
4660,142.58,,
4680,142.58,,
4700,142.64,,
4720,142.37,,
4740,142.58,,
4760,142.31,,
4780,142.31,,
4800,141.5,,
4820,142.07,,
4840,142.41,,
4860,143.13,,
4880,143.73,,
4900,143.4,,
4920,143.4,,
4940,142.51,,
4960,142.31,,
4980,142.37,,
5000,142.37,,
5020,142.37,,
5040,142.58,,
5060,142.58,,
5080,142.51,,
5100,142.31,,
5120,142.79,,
5140,142.31,,
5160,142.09,,
5180,142.58,,
5200,142.58,,
5220,142.58,,
5240,142.79,,
5260,142.58,,
5280,142.79,,
5300,142.58,,
5320,142.58,,
5340,142.58,,
5360,142.37,,
5380,142.09,,
5400,142.58,,
5420,142.51,,
5440,142.31,,
5460,142.51,,
5480,142.58,,
5500,142.37,,
5520,142.37,,
5540,142.31,,
5560,142.31,,
5580,142.31,,
5600,142.58,,
5620,142.09,,
5640,141.82,,
5660,141.61,,
5680,141.18,,
5700,140.64,,
5720,141.23,,
5740,140.42,,
5760,140.54,,
5780,139.1,,
5800,138.98,,
5820,138.65,,
5840,137.94,,
5860,138.25,,
5880,138.14,,
5900,137.53,,
5920,137.21,,
5940,137.01,,
5960,136.21,,
5980,136.75,,
6000,135.96,,
6020,137.19,,
6040,136.74,,
6060,135.24,,
6080,146.77,,
6100,144.3,,
6120,136.48,,
6140,138.85,,
6160,139.76,,
6180,140.28,,
6200,141.23,,
6220,143.2,,
6240,144.02,,
6260,141.02,,
6280,149.22,,
6300,145.24,,
6320,148.2,,
6340,148.92,,
6360,150.54,,
6380,151.13,,
6400,151.26,,
6420,151.97,,
6440,151.97,,
6460,152.41,,
6480,153.43,,
6500,156.25,,
6520,159.25,,
6540,149.79,,
6560,151.68,,
6580,153.73,,
6600,154.3,,
6620,154.16,,
6640,154.32,,
6660,156.84,,
6680,156.5,,
6700,156.37,,
6720,154.75,,
6740,153.87,,
6760,152.55,,
6780,150.85,,
6800,151.64,,
6820,152.46,,
6840,151.31,,
6860,149.77,,
6880,149.38,,
6900,149.6,,
6920,151.2,,
6940,149.95,,
6960,147.5,,
6980,148.74,,
7000,150.95,,
7020,148.92,,
7040,147.45,,
7060,148.51,,
7080,147.63,,
7100,146.69,,
7120,148.32,,
7140,151.72,,
7160,155.25,,
7180,157.96,,
7200,159.6,,
7220,162.95,,
7240,162.7,,
7260,166.59,,
7280,167.61,,
7300,168.81,,
7320,169.81,,
7340,170.28,,
7360,171.25,,
7380,171.37,,
7400,172.47,,
7420,172.38,,
7440,171.45,,
7460,171.5,,
7480,172.43,,
7500,171.08,,
7520,173.62,,
7540,173.78,,
7560,172.92,,
7580,174.9,,
7600,173.29,,
7620,173.08,,
7640,171.78,,
7660,169.95,,
7680,171.47,,
7700,169.34,,
7720,169.45,,
7740,172.95,,
7760,173.37,,
7780,170.86,,
7800,164.72,,
7820,163.89,,
7840,161.95,,
7860,162.36,,
7880,163.97,,
7900,161.27,,
7920,163.33,,
7940,162.46,,
7960,162.54,,
7980,164.91,,
8000,165.66,,
8020,166.71,,
8040,167.54,,
8060,169.67,,
8080,169.97,,
8100,170.17,,
8120,170.49,,
8140,172.01,,
8160,172.95,,
8180,172.05,,
8200,171.42,,
8220,171.69,,
8240,172.01,,
8260,172.64,,
8280,172.05,,
8300,172.05,,
8320,172.76,,
8340,172.22,,
8360,172,,
8380,172,,
8400,172.04,,
8420,172.22,,
8440,173.22,,
8460,171.56,,
8480,175.36,,
8500,174.94,,
8520,174.59,,
8540,175.41,,
8560,176,,
8580,175.49,,
8600,175.49,,
8620,175.24,,
8640,174.62,,
8660,173.73,,
8680,173.5,,
8700,170.39,,
8720,168.69,,
8740,164.05,,
8760,159.23,,
8780,157.33,,
8800,154.15,,
8820,146.84,,
8840,138.5,,
8860,132.67,,
8880,127.34,,
8900,123.2,,
8920,119.7,,
8940,116.91,,
8960,114.8,,
8980,112.38,,
9000,111.07,,
9020,111.07,,
9040,112.17,,
9060,113.2,,
9080,113.36,,
9100,113.81,,
9120,113.81,,
9140,112.95,,
9160,111.73,,
9180,111.15,,
9200,110.92,,
9220,109.95,,
9240,110.12,,
9260,108.71,,
9280,109.6,,
9300,109.74,,
9320,109.74,,
9340,110.16,,
9360,110.2,,
9380,110.2,,
9400,110.46,,
9420,109.25,,
9440,109.91,,
9460,111.88,,
9480,114.13,,
9500,115.5,,
9520,120.37,,
9540,128.49,,
9560,133.7,,
9580,144.81,,
9600,155.08,,
9620,167.94,,
9640,144.46,,
9660,163.06,,
9680,168.81,,
9700,172.13,,
9720,173.2,,
9740,174.17,,
9760,172.84,,
9780,175.24,,
9800,175.51,,
9820,173.76,,
9840,173.2,,
9860,173.73,,
9880,174.05,,
9900,174.97,,
9920,173.93,,
9940,175.33,,
9960,169.38,,
9980,167.25,,
10000,163.13,,
10020,159.11,,
10040,154.64,,
10060,151.56,,
10080,140.78,,
10100,134.52,,
10120,129.09,,
10140,124.79,,
10160,120.65,,
10180,118.18,,
10200,117.4,,
10220,117.86,,
10240,118.52,,
10260,119.02,,
10280,121.97,,
10300,124.49,,
10320,127.08,,
10340,128.66,,
10360,134.26,,
10380,140.74,,
10400,145.56,,
10420,144.6,,
10440,155.22,,
10460,156.8,,
10480,164.72,,
10500,171.82,,
10520,181.76,,
10540,182.69,,
10560,186.06,,
10580,186.91,,
10600,182.94,,
10620,185.62,,
10640,184.2,,
10660,184.6,,
10680,184.27,,
10700,184.93,,
10720,185.58,,
10740,185.94,,
10760,184.3,,
10780,185.58,,
10800,182.56,,
10820,184.37,,
10840,182.37,,
10860,180.65,,
10880,182.2,,
10900,185.93,,
10920,187.47,,
10940,188.44,,
10960,188.89,,
10980,188.92,,
11000,188.64,,
11020,196.31,,
11040,203.2,,
11060,200.72,,
11080,200.56,,
11100,199.5,,
11120,199.37,,
11140,196.86,,
11160,198.23,,
11180,196.04,,
11200,194.68,,
11220,195.72,,
11240,195.54,,
11260,193.09,,
11280,192.46,,
11300,192.14,,
11320,191.44,,
11340,191.37,,
11360,191.12,,
11380,191.12,,
11400,190.8,,
11420,191.06,,
11440,191.12,,
11460,191.12,,
11480,191.12,,
11500,191.12,,
11520,191.12,,
11540,191.12,,
11560,191.06,,
11580,191.06,,
11600,191.06,,
11620,190.8,,
11640,191.12,,
11660,191.06,,
11680,191.12,,
11700,191.06,,
11720,190.8,,
11740,191.12,,
11760,191.12,,
11780,191.06,,
11800,191.12,,
11820,190.74,,
11840,190.74,,
11860,191.06,,
11880,191.12,,
11900,191.12,,
11920,191.44,,
11940,191.12,,
11960,191.12,,
11980,191.12,,
12000,191.06,,
12020,191.06,,
12040,191.18,,
12060,191.12,,
12080,190.8,,
12100,191.12,,
12120,191.06,,
12140,190.8,,
12160,190.74,,
12180,190.8,,
12200,190.8,,
12220,190.8,,
12240,190.74,,
12260,190.8,,
12280,190.8,,
12300,190.68,,
12320,191.12,,
12340,191.12,,
12360,191.12,,
12380,190.8,,
12400,191.06,,
12420,190.8,,
12440,191.12,,
12460,191.06,,
12480,191.44,,
12500,191.06,,
12520,191.12,,
12540,190.74,,
12560,191.06,,
12580,191.12,,
12600,191.06,,
12620,191.12,,
12640,191.06,,
12660,191.06,,
12680,191.06,,
12700,191.12,,
12720,191.06,,
12740,191.06,,
12760,191.06,,
12780,191.37,,
12800,191.37,,
12820,191.44,,
12840,191.44,,
12860,191.44,,
12880,191.12,,
12900,190.74,,
12920,189.78,,
12940,187.85,,
12960,186.56,,
12980,186.41,,
13000,184.42,,
13020,182.78,,
13040,183.24,,
13060,179.64,,
13080,175.91,,
13100,176.67,,
13120,175.07,,
13140,177.38,,
13160,176.16,,
13180,178.38,,
13200,179.01,,
13220,183.99,,
13240,187.72,,
13260,186.34,,
13280,185.86,,
13300,184.42,,
13320,181.36,,
13340,186.67,,
13360,190.2,,
13380,196.19,,
13400,194.68,,
13420,194.42,,
13440,193.74,,
13460,192.95,,
13480,193.19,,
13500,190.38,,
13520,187.7,,
13540,178.11,,
13560,182.21,,
13580,183.61,,
13600,182.06,,
13620,180,,
13640,179.44,,
13660,176.26,,
13680,170.49,,
13700,167.07,,
13720,166.18,,
13740,162.9,,
13760,158.38,,
13780,156.71,,
13800,149.77,,
13820,144.27,,
13840,138.72,,
13860,135,,
13880,130.74,,
13900,128.81,,
13920,125.91,,
13940,124.53,,
13960,124.94,,
13980,125.69,,
14000,125.95,,
14020,122.55,,
14040,123.4,,
14060,124.37,,
14080,124.56,,
14100,125.66,,
14120,129.09,,
14140,129.29,,
14160,129.76,,
14180,129.57,,
14200,126.95,,
14220,125.84,,
14240,129.09,,
14260,127.87,,
14280,129.26,,
14300,136.5,,
14320,127.05,,
14340,133.5,,
14360,133.59,,
14380,123.13,,
14400,119.74,,
14420,117.42,,
14440,117.92,,
14460,121.63,,
14480,124.93,,
14500,127.87,,
14520,131.52,,
14540,135.74,,
14560,137.59,,
14580,139.94,,
14600,142.33,,
14620,143.87,,
14640,146.22,,
14660,149.45,,
14680,150.46,,
14700,152.56,,
14720,154.3,,
14740,155.48,,
14760,156.2,,
14780,157.36,,
14800,157.78,,
14820,158.08,,
14840,157.96,,
14860,158.08,,
14880,158.08,,
14900,156.2,,
14920,156.5,,
14940,157.58,,
14960,158.51,,
14980,159.48,,
15000,160.63,,
15020,163.48,,
15040,167.68,,
15060,172.6,,
15080,178.11,,
15100,181.53,,
15120,190.36,,
15140,145.83,,
15160,157.05,,
15180,153.17,,
15200,163.76,,
15220,171.83,,
15240,174.42,,
15260,176.61,,
15280,183.22,,
15300,187.88,,
15320,193.34,,
15340,197.31,,
15360,201.34,,
15380,204.5,,
15400,204.5,,
15420,205.45,,
15440,206.41,,
15460,209.12,,
15480,207.84,,
15500,207.81,,
15520,207.81,,
15540,208.95,,
15560,210.26,,
15580,211.79,,
15600,208.75,,
15620,209.32,,
15640,208.58,,
15660,208.25,,
15680,208.13,,
15700,207.95,,
15720,207.97,,
15740,208.72,,
15760,208.58,,
15780,209.96,,
15800,210.21,,
15820,210.38,,
15840,210.08,,
15860,211.37,,
15880,210.62,,
15900,210.28,,
15920,210.62,,
15940,210.62,,
15960,210.79,,
15980,209.91,,
16000,209.91,,
16020,210.04,,
16040,209.91,,
16060,210.21,,
16080,210.21,,
16100,210.21,,
16120,209.74,,
16140,210.21,,
16160,210.04,,
16180,210.04,,
16200,209.91,,
16220,210.04,,
16240,210.04,,
16260,209.74,,
16280,210.04,,
16300,210.04,,
16320,210.04,,
16340,210.04,,
16360,209.74,,
16380,210.21,,
16400,210.04,,
16420,210.04,,
16440,209.74,,
16460,210.04,,
16480,210.04,,
16500,209.74,,
16520,209.74,,
16540,210.04,,
16560,210.21,,
16580,210.04,,
16600,210.04,,
16620,210.04,,
16640,209.74,,
16660,209.91,,
16680,209.74,,
16700,209.74,,
16720,210.21,,
16740,210.21,,
16760,210.38,,
16780,209.91,,
16800,209.41,,
16820,210.04,,
16840,209.91,,
16860,209.91,,
16880,209.91,,
16900,209.74,,
16920,210.21,,
16940,209.7,,
16960,209.91,,
16980,209.91,,
17000,209.91,,
17020,209.91,,
17040,209.74,,
17060,209.74,,
17080,209.91,,
17100,210.21,,
17120,210.21,,
17140,209.91,,
17160,209.74,,
17180,209.91,,
17200,209.74,,
17220,210.04,,
17240,209.74,,
17260,209.74,,
17280,209.74,,
17300,209.74,,
17320,210.04,,
17340,210.04,,
17360,210.79,,
17380,211.14,,
17400,210.61,,
17420,209.49,,
17440,208.83,,
17460,209.09,,
17480,210.28,,
17500,211.48,,
17520,212.94,,
17540,212.63,,
17560,211.15,,
17580,209.09,,
17600,207.65,,
17620,208.07,,
17640,208.8,,
17660,209.09,,
17680,209.25,,
17700,209.54,,
17720,209.7,,
17740,210.04,,
17760,209.7,,
17780,210.04,,
17800,209.7,,
17820,210.62,,
17840,210.04,,
17860,210.04,,
17880,210.04,,
17900,210.04,,
17920,209.74,,
17940,209.91,,
17960,210.04,,
17980,209.74,,
18000,209.74,,
18020,209.91,,
18040,209.45,,
18060,209.62,,
18080,209.45,,
18100,209.62,,
18120,209.32,,
18140,210.38,,
18160,209.12,,
18180,208.56,,
18200,208.11,,
18220,209.66,,
18240,207.97,,
18260,207.04,,
18280,208.25,,
18300,207.65,,
18320,207.93,,
18340,206.72,,
18360,205.95,,
18380,205.79,,
18400,203.29,,
18420,201.41,,
18440,199.09,,
18460,197.25,,
18480,195.08,,
18500,190.99,,
18520,186.27,,
18540,182.91,,
18560,176.38,,
18580,171.13,,
18600,164.55,,
18620,159.9,,
18640,155.48,,
18660,149.77,,
18680,145.94,,
18700,141.34,,
18720,135.71,,
18740,131.63,,
18760,125.54,,
18780,120.1,,
18800,115.46,,
18820,112.54,,
18840,110.22,,
18860,108.88,,
18880,110.52,,
18900,113.34,,
18920,110.35,,
18940,107.73,,
18960,107.49,,
18980,107.62,,
19000,105.29,,
19020,105.1,,
19040,107.95,,
19060,110.27,,
19080,107.22,,
19100,106.32,,
19120,105.22,,
19140,103.13,,
19160,103.68,,
19180,104.4,,
19200,104.48,,
19220,105.22,,
19240,106.21,,
19260,103.31,,
19280,102.33,,
19300,103.05,,
19320,104.69,,
19340,104.49,,
19360,105.4,,
19380,106.66,,
19400,101.24,,
19420,102.65,,
19440,103.05,,
19460,103.11,,
19480,104.98,,
19500,105.69,,
19520,103.2,,
19540,102.82,,
19560,103.2,,
19580,102.71,,
19600,101.98,,
19620,99.01,,
19640,98.41,,
19660,99.94,,
19680,98.68,,
19700,99.6,,
19720,97.82,,
19740,96.66,,
19760,96.34,,
19780,99.09,,
19800,97.96,,
19820,96.52,,
19840,95.38,,
19860,97.33,,
19880,98.13,,
19900,95.42,,
19920,96.01,,
19940,95.58,,
19960,96.71,,
19980,98.58,,
20000,94.43,,
20020,99.73,,
20040,99.4,,
20060,99.27,,
20080,103.47,,
20100,102.25,,
20120,101.91,,
20140,104.27,,
20160,110.28,,
20180,109.81,,
20200,108.82,,
20220,111.1,,
20240,108.17,,
20260,102.45,,
20280,104.98,,
20300,106.33,,
20320,107,,
20340,109.89,,
20360,108.1,,
20380,111.74,,
20400,114.6,,
20420,112.49,,
20440,116.09,,
20460,114.5,,
20480,113.2,,
20500,109.12,,
20520,107.23,,
20540,111.46,,
20560,113.05,,
20580,110.22,,
20600,109.76,,
20620,106.41,,
20640,109.29,,
20660,106.84,,
20680,107.4,,
20700,111.31,,
20720,111.87,,
20740,108.77,,
20760,107.05,,
20780,107.87,,
20800,109.7,,
20820,111.04,,
20840,111.04,,
20860,111.15,,
20880,111.35,,
20900,109.76,,
20920,108.68,,
20940,108.56,,
20960,106.88,,
20980,106.48,,
21000,105.35,,
21020,105.51,,
21040,106.94,,
21060,107.42,,
21080,108.43,,
21100,108.43,,
21120,108.21,,
21140,107.76,,
21160,107.1,,
21180,107.44,,
21200,107.44,,
21220,107.33,,
21240,107,,
21260,107,,
21280,106.67,,
21300,106.77,,
21320,106.67,,
21340,106.77,,
21360,106.33,,
21380,107,,
21400,106.77,,
21420,106.67,,
21440,107.1,,
21460,107,,
21480,107,,
21500,107,,
21520,107.1,,
21540,107.33,,
21560,106.77,,
21580,106.67,,
21600,106.67,,
21620,106.77,,
21640,107,,
21660,106.77,,
21680,107.1,,
21700,106.43,,
21720,106.9,,
21740,107.1,,
21760,107.1,,
21780,106.77,,
21800,106.67,,
21820,106.77,,
21840,107,,
21860,106.67,,
21880,106.33,,
21900,106.77,,
21920,106.67,,
21940,106.57,,
21960,106.57,,
21980,106.67,,
22000,107.21,,
22020,107.74,,
22040,108.89,,
22060,108.43,,
22080,108.43,,
22100,108.66,,
22120,108.32,,
22140,109.01,,
22160,105.51,,
22180,103.07,,
22200,104.37,,
22220,102.89,,
22240,102.02,,
22260,100.89,,
22280,102.49,,
22300,104.82,,
22320,105.8,,
22340,106.77,,
22360,107.22,,
22380,105.58,,
22400,104.86,,
22420,104.22,,
22440,105,,
22460,103.87,,
22480,106.04,,
22500,108.08,,
22520,106.41,,
22540,105.64,,
22560,105.58,,
22580,105.84,,
22600,106,,
22620,104.95,,
22640,106.73,,
22660,107.29,,
22680,107.33,,
22700,103.45,,
22720,104.13,,
22740,102.74,,
22760,101.93,,
22780,104.31,,
22800,106.32,,
22820,106.93,,
22840,108.19,,
22860,107.92,,
22880,107.22,,
22900,107.67,,
22920,107.55,,
22940,108.19,,
22960,112.91,,
22980,111.07,,
23000,107.84,,
23020,109.18,,
23040,112.02,,
23060,110.6,,
23080,113.72,,
23100,116.39,,
23120,113.85,,
23140,114.72,,
23160,113.79,,
23180,111.41,,
23200,113.44,,
23220,114.97,,
23240,110.11,,
23260,109.49,,
23280,108.57,,
23300,108.71,,
23320,109.46,,
23340,102.01,,
23360,98.97,,
23380,98.25,,
23400,96.61,,
23420,98.07,,
23440,96.34,,
23460,96.55,,
23480,91.76,,
23500,90.91,,
23520,90,,
23540,88.68,,
23560,92.27,,
23580,90.42,,
23600,94.49,,
23620,86.63,,
23640,85.91,,
23660,93.73,,
23680,92.08,,
23700,97.71,,
23720,94,,
23740,95.51,,
23760,92.64,,
23780,87.89,,
23800,87.55,,
23820,86.51,,
23840,86.63,,
23860,90.4,,
23880,90.75,,
23900,87.95,,
23920,87.32,,
23940,86.37,,
23960,91.64,,
23980,90.79,,
24000,86.68,,
24020,89.59,,
24040,83.58,,
24060,88.79,,
24080,87.6,,
24100,86.57,,
24120,85.1,,
24140,85.94,,
24160,88.75,,
24180,89.58,,
24200,86.24,,
24220,84.96,,
24240,87.32,,
24260,86.51,,
24280,85.35,,
24300,83.45,,
24320,83.07,,
24340,82,,
24360,84.38,,
24380,87.27,,
24400,85.52,,
24420,80.54,,
24440,90,,
24460,92.25,,
24480,88.85,,
24500,84.04,,
24520,83.94,,
24540,85.03,,
24560,82.63,,
24580,82.94,,
24600,83.26,,
24620,85.6,,
24640,85.31,,
24660,81.8,,
24680,86.88,,
24700,87.67,,
24720,88.03,,
24740,82.59,,
24760,88.57,,
24780,84.85,,
24800,89.56,,
24820,92.62,,
24840,95.88,,
24860,101.62,,
24880,102.77,,
24900,102.36,,
24920,104.76,,
24940,103.77,,
24960,104.55,,
24980,103.85,,
25000,104.88,,
25020,106.74,,
25040,108.56,,
25060,110.1,,
25080,106.2,,
25100,106.31,,
25120,107.18,,
25140,114.17,,
25160,108.91,,
25180,108.19,,
25200,109.55,,
25220,108.55,,
25240,117.8,,
25260,108.81,,
25280,107.83,,
25300,107.84,,
25320,109.38,,
25340,111.54,,
25360,109.63,,
25380,113.06,,
25400,113.25,,
25420,113.25,,
25440,112.01,,
25460,111.17,,
25480,110.73,,
25500,111.04,,
25520,111.14,,
25540,111.14,,
25560,112.54,,
25580,112.65,,
25600,114.07,,
25620,114.07,,
25640,116.11,,
25660,115.81,,
25680,115.64,,
25700,115.62,,
25720,115.76,,
25740,115.46,,
25760,115.64,,
25780,115.94,,
25800,115.46,,
25820,116.38,,
25840,115.42,,
25860,114.75,,
25880,113.44,,
25900,113.2,,
25920,113.5,,
25940,113.85,,
25960,115.42,,
25980,113.89,,
26000,112.22,,
26020,112.74,,
26040,114.35,,
26060,112.91,,
26080,115.38,,
26100,116.73,,
26120,117.94,,
26140,118.73,,
26160,115.42,,
26180,117.86,,
26200,113.5,,
26220,116.23,,
26240,117.96,,
26260,117.57,,
26280,118.16,,
26300,117.57,,
26320,115.38,,
26340,115.02,,
26360,116.9,,
26380,116.09,,
26400,117.4,,
26420,115,,
26440,117.36,,
26460,115.02,,
26480,115.77,,
26500,118.88,,
26520,116.73,,
26540,118.3,,
26560,117.9,,
26580,118.05,,
26600,119.79,,
26620,117.17,,
26640,116.89,,
26660,120.31,,
26680,122.65,,
26700,124.88,,
26720,121.23,,
26740,119.83,,
26760,122.68,,
26780,122.7,,
26800,123.69,,
26820,125.35,,
26840,125.54,,
26860,126.03,,
26880,126.24,,
26900,126.42,,
26920,126.03,,
26940,126.22,,
26960,128.5,,
26980,127.27,,
27000,130.42,,
27020,131.4,,
27040,129.5,,
27060,132.53,,
27080,132.55,,
27100,130.86,,
27120,132.41,,
27140,134.52,,
27160,133.79,,
27180,138.94,,
27200,132.86,,
27220,134.76,,
27240,135.98,,
27260,137.25,,
27280,135.98,,
27300,131.25,,
27320,135,,
27340,136.15,,
27360,136.39,,
27380,135.68,,
27400,139.9,,
27420,141.18,,
27440,139.76,,
27460,141.23,,
27480,141.02,,
27500,142.07,,
27520,139.43,,
27540,138.13,,
27560,140.6,,
27580,139.05,,
27600,138.84,,
27620,139.15,,
27640,139.74,,
27660,139.09,,
27680,137.1,,
27700,139.4,,
27720,138.65,,
27740,138.94,,
27760,137.02,,
27780,137.51,,
27800,140.8,,
27820,141.05,,
27840,139.4,,
27860,139.93,,
27880,138.24,,
27900,141.77,,
27920,135.77,,
27940,140.08,,
27960,139.21,,
27980,140.16,,
28000,140.35,,
28020,140.19,,
28040,140.51,,
28060,138.34,,
28080,134.32,,
28100,132.88,,
28120,129.22,,
28140,131.49,,
28160,131.99,,
28180,132.06,,
28200,131.89,,
28220,130.93,,
28240,129.72,,
28260,129.98,,
28280,129.36,,
28300,123.99,,
28320,125.74,,
28340,129.94,,
28360,129.36,,
28380,127.61,,
28400,128.23,,
28420,124.73,,
28440,128.71,,
28460,129.68,,
28480,130.82,,
28500,134.5,,
28520,122.52,,
28540,126.14,,
28560,127.26,,
28580,128.29,,
28600,123.97,,
28620,125.5,,
28640,121.63,,
28660,124.65,,
28680,127.91,,
28700,130.36,,
28720,123.78,,
28740,122.16,,
28760,120.34,,
28780,124.33,,
28800,126.74,,
28820,121.7,,
28840,123.79,,
28860,123.4,,
28880,124.65,,
28900,126.33,,
28920,126.22,,
28940,127.06,,
28960,126.13,,
28980,126.05,,
29000,126.13,,
29020,126.67,,
29040,126.22,,
29060,126.05,,
29080,126.31,,
29100,124.72,,
29120,123.89,,
29140,126.87,,
29160,116.57,,
29180,124.72,,
29200,124.65,,
29220,121.83,,
29240,125.35,,
29260,125.78,,
29280,125.1,,
29300,123.88,,
29320,125.1,,
29340,126.41,,
29360,124.41,,
29380,124.09,,
29400,129.76,,
29420,127.81,,
29440,125.54,,
29460,126.12,,
29480,129.49,,
29500,131.85,,
29520,129.11,,
29540,126.52,,
29560,127.66,,
29580,127.45,,
29600,128.45,,
29620,131.99,,
29640,134.49,,
29660,138.07,,
29680,126.1,,
29700,123.23,,
29720,122.68,,
29740,129.27,,
29760,124.56,,
29780,128.23,,
29800,130.26,,
29820,124.79,,
29840,123.08,,
29860,125.15,,
29880,125.45,,
29900,123.1,,
29920,125.7,,
29940,132.63,,
29960,131.61,,
29980,131.58,,
30000,135.22,,
30020,130.06,,
30040,131.4,,
30060,130.6,,
30080,134.76,,
30100,129.93,,
30120,131.66,,
30140,132.95,,
30160,135,,
30180,130.83,,
30200,129.26,,
30220,131.63,,
30240,131.99,,
30260,131.19,,
30280,133.11,,
30300,131.03,,
30320,134.76,,
30340,130.77,,
30360,131.69,,
30380,132.98,,
30400,135.89,,
30420,136.55,,
30440,135.85,,
30460,136.55,,
30480,138.94,,
30500,139.51,,
30520,139.72,,
30540,140.57,,
30560,140.15,,
30580,141.28,,
30600,140.89,,
30620,138.78,,
30640,139.74,,
30660,138.7,,
30680,138.73,,
30700,139.54,,
30720,140.4,,
30740,138.37,,
30760,138.59,,
30780,139.89,,
30800,138.23,,
30820,137.99,,
30840,137.1,,
30860,137.17,,
30880,135.86,,
30900,144.32,,
30920,141.29,,
30940,139.72,,
30960,138.34,,
30980,138.19,,
31000,141.78,,
31020,138.21,,
31040,138.21,,
31060,139.69,,
31080,139.26,,
31100,136.58,,
31120,138.37,,
31140,138.66,,
31160,138.37,,
31180,138.37,,
31200,139.29,,
31220,139.54,,
31240,139.74,,
31260,138.72,,
31280,138.01,,
31300,139.1,,
31320,139.89,,
